PrecursorMz	ProductMz	Tr_recalibrated	transition_name	CE	LibraryIntensity	transition_group_id	decoy	PeptideSequence	ProteinName	CompoundName	SumFormula	PrecursorCharge	LabelTyp
252.10777835367998	90.05408478	50.2173396226415	184_C9H17NO7	-1	0.670860261602233	31_C9H17NO7	0			C9H17NO7	C9H17NO7	1	light
252.10777835367998	216.0861359	50.2173396226415	196_C9H17NO7	-1	0.569982245521213	31_C9H17NO7	0			C9H17NO7	C9H17NO7	1	light
252.10777835367998	85.02717972	50.2173396226415	182_C9H17NO7	-1	0.532898779654672	31_C9H17NO7	0			C9H17NO7	C9H17NO7	1	light
252.10777835367998	132.0646667	50.2173396226415	191_C9H17NO7	-1	0.503755339564967	31_C9H17NO7	0			C9H17NO7	C9H17NO7	1	light
252.10777835367998	97.02755737	50.2173396226415	185_C9H17NO7	-1	0.475814759285298	31_C9H17NO7	0			C9H17NO7	C9H17NO7	1	light
170.038651510135	95.01194763	232.203415584416	218_C9H15N4O8P	-1	1	33_C9H15N4O8P	0			C9H15N4O8P	C9H15N4O8P	2	light
170.038651510135	93.05682373	232.203415584416	217_C9H15N4O8P	-1	0.150212682108466	33_C9H15N4O8P	0			C9H15N4O8P	C9H15N4O8P	2	light
337.08124633601005	169.0357513	70.0862441860465	223_C10H16N4O7S	-1	1	35_C10H16N4O7S	0			C10H16N4O7S	C10H16N4O7S	1	light
337.08124633601005	141.0404358	70.0862441860465	221_C10H16N4O7S	-1	0.0798630678550209	35_C10H16N4O7S	0			C10H16N4O7S	C10H16N4O7S	1	light
337.08124633601005	152.0089188	70.0862441860465	222_C10H16N4O7S	-1	0.0566534356361771	35_C10H16N4O7S	0			C10H16N4O7S	C10H16N4O7S	1	light
130.04986955473998	84.044002535	77.26725	229_C5H7NO3	-1	1	37_C5H7NO3	0			C5H7NO3	C5H7NO3	1	light
130.04986955473998	56.04874802	77.26725	228_C5H7NO3	-1	0.20960196618909	37_C5H7NO3	0			C5H7NO3	C5H7NO3	1	light
130.04986955473998	41.03807449	77.26725	227_C5H7NO3	-1	0.131618737695165	37_C5H7NO3	0			C5H7NO3	C5H7NO3	1	light
130.04986955473998	84.043987275	398.917459016393	235_C5H7NO3	-1	1	39_C5H7NO3	0			C5H7NO3	C5H7NO3	1	light
130.04986955473998	56.04874611	398.917459016393	234_C5H7NO3	-1	0.250980452953388	39_C5H7NO3	0			C5H7NO3	C5H7NO3	1	light
130.04986955473998	41.03793335	398.917459016393	233_C5H7NO3	-1	0.190552225339923	39_C5H7NO3	0			C5H7NO3	C5H7NO3	1	light
298.14376993958	118.0856552	57.6761308411215	241_C18H19NO3	-1	1	41_C18H19NO3	0			C18H19NO3	C18H19NO3	1	light
298.14376993958	72.079982755	57.6761308411215	240_C18H19NO3	-1	0.885283873493999	41_C18H19NO3	0			C18H19NO3	C18H19NO3	1	light
298.14376993958	181.0515213	57.6761308411215	242_C18H19NO3	-1	0.141083612479748	41_C18H19NO3	0			C18H19NO3	C18H19NO3	1	light
298.14376993958	55.05328751	57.6761308411215	239_C18H19NO3	-1	0.0866966018123226	41_C18H19NO3	0			C18H19NO3	C18H19NO3	1	light
